Wall time,Step,Value
1624980923.346653,134,0.42082473635673523
1624980948.61862,135,0.4205247163772583
1624980973.777846,136,0.4202369153499603
1624980998.300623,137,0.4199356138706207
1624981023.403355,138,0.4194580018520355
1624981047.794999,139,0.41947370767593384
1624981072.827173,140,0.41892626881599426
1624981097.891129,141,0.41888540983200073
1624981122.944485,142,0.4185069799423218
1624981147.167462,143,0.41808992624282837
1624981172.279293,144,0.4178928732872009
1624981197.294862,145,0.4176681935787201
1624981221.699156,146,0.41736850142478943
1624981245.908391,147,0.41687649488449097
1624981271.085124,148,0.41657161712646484
1624981296.568055,149,0.41637465357780457
1624981322.292592,150,0.41604453325271606
1624981347.174009,151,0.41588860750198364
1624981371.646948,152,0.41566669940948486
1624981396.014208,153,0.4154435098171234
1624981421.198218,154,0.41484707593917847
1624981446.110423,155,0.41459473967552185
1624981471.821886,156,0.41435906291007996
1624981497.192776,157,0.41422370076179504
1624981521.920598,158,0.41389891505241394
1624981546.409649,159,0.41368216276168823
1624981571.843202,160,0.41309621930122375
1624981596.815976,161,0.41297677159309387
1624981621.004487,162,0.4128805994987488
1624981646.012086,163,0.4125007092952728
1624981670.937005,164,0.41224750876426697
1624981695.914204,165,0.41188356280326843
1624981721.116815,166,0.4116016626358032
1624981746.095132,167,0.4113699793815613
1624981771.454701,168,0.4110245406627655
1624981796.563705,169,0.41092005372047424
1624981821.27088,170,0.41079849004745483
1624981845.788533,171,0.41043737530708313
1624981870.196129,172,0.41020140051841736
1624981895.08834,173,0.40991050004959106
1624981920.064185,174,0.409673810005188
1624981945.199251,175,0.40924346446990967
1624981970.378077,176,0.4088839292526245
1624981995.522406,177,0.4088367223739624
1624982019.875938,178,0.4084908068180084
1624982045.123202,179,0.4082464873790741
1624982070.533963,180,0.4079940617084503
1624982095.037528,181,0.4080226719379425
1624982120.253844,182,0.40748175978660583
1624982144.898532,183,0.4072062373161316
1624982170.081521,184,0.406875878572464
1624982194.410936,185,0.40675264596939087
1624982219.14688,186,0.4065093696117401
1624982243.004295,187,0.40638792514801025
1624982267.372528,188,0.40592271089553833
1624982291.615462,189,0.40603092312812805
1624982316.925141,190,0.405507355928421
1624982342.303369,191,0.40510672330856323
1624982366.793891,192,0.4050719738006592
1624982390.910204,193,0.4045797288417816
1624982415.763305,194,0.4046187698841095
1624982440.263735,195,0.40419644117355347
1624982465.284878,196,0.40400001406669617
1624982490.102545,197,0.40373560786247253
1624982515.095341,198,0.4036119878292084
1624982539.834371,199,0.40339595079421997
1624982564.610068,200,0.40333688259124756
1624982589.187019,201,0.4030819237232208
1624982613.867289,202,0.4027012586593628
1624982638.331893,203,0.40246325731277466
1624982662.941438,204,0.40232357382774353
1624982687.298579,205,0.40196579694747925
1624982712.714491,206,0.4019286334514618
1624982737.604834,207,0.40149953961372375
1624982762.333106,208,0.4015710949897766
1624982786.666155,209,0.4012168347835541
1624982810.998659,210,0.40088313817977905
1624982835.948736,211,0.4007386267185211
1624982860.735043,212,0.40054070949554443
1624982886.1381,213,0.39983466267585754
1624982911.036192,214,0.39981842041015625
1624982935.367312,215,0.39973658323287964
1624982960.6975,216,0.3994200825691223
1624982985.2386,217,0.39927640557289124
1624983010.614824,218,0.3989986479282379
1624983035.105398,219,0.39889946579933167
1624983059.718644,220,0.3985958695411682
1624983085.139753,221,0.3983761966228485
1624983110.186749,222,0.3982331454753876
1624983134.785799,223,0.39794984459877014
1624983159.134692,224,0.3975819945335388
1624983183.978746,225,0.39739790558815
1624983208.916506,226,0.39723190665245056
1624983233.451287,227,0.3969482183456421
1624983258.773458,228,0.3968730866909027
1624983283.483082,229,0.3963606059551239
1624983308.240648,230,0.39611685276031494
1624983333.016556,231,0.3960915803909302
1624983358.556274,232,0.3959464430809021
1624983384.191907,233,0.3958168923854828
1624983409.20798,234,0.395622581243515
1624983433.534343,235,0.3950749933719635
1624983458.275463,236,0.39510229229927063
1624983483.572284,237,0.3949902057647705
1624983508.372705,238,0.39491063356399536
1624983533.634475,239,0.3947305381298065
1624983558.03377,240,0.3944374918937683
1624983583.455644,241,0.39427557587623596
1624983608.103176,242,0.39378076791763306
1624983633.081048,243,0.39365172386169434
1624983658.692318,244,0.39345812797546387
1624983683.612284,245,0.3932511508464813
1624983708.153178,246,0.39296913146972656
1624983733.390895,247,0.3929898142814636
1624983758.505386,248,0.3924219608306885
1624983783.55318,249,0.3924468457698822
1624983807.936652,250,0.39225250482559204
1624983833.010008,251,0.3919236958026886
1624983857.638866,252,0.39174574613571167
1624983881.502824,253,0.39179936051368713
1624983906.419583,254,0.39127302169799805
1624983930.897485,255,0.39127570390701294
1624983955.992835,256,0.3910750150680542
1624983980.67599,257,0.39088842272758484
1624984005.334716,258,0.39056116342544556
1624984030.651927,259,0.39067646861076355
1624984055.151505,260,0.3904518485069275
1624984080.62853,261,0.3899801969528198
1624984105.765887,262,0.39000168442726135
1624984130.623761,263,0.38935062289237976
1624984156.203401,264,0.38954952359199524
1624984181.696462,265,0.38936662673950195
1624984206.338974,266,0.38897985219955444
1624984231.642559,267,0.3888397216796875
1624984256.159578,268,0.38884538412094116
1624984280.275626,269,0.3885672688484192
1624984305.073149,270,0.38845083117485046
1624984329.897972,271,0.3882979154586792
1624984353.676121,272,0.3880036175251007
1624984377.928396,273,0.3880065381526947
1624984402.487101,274,0.38761085271835327
1624984427.145568,275,0.38739097118377686
1624984451.567404,276,0.38739314675331116
1624984476.796255,277,0.3866800367832184
1624984501.229042,278,0.3867678940296173
1624984525.568204,279,0.3865538537502289
1624984549.878438,280,0.38598182797431946
1624984574.442734,281,0.38609910011291504
1624984599.467153,282,0.38575252890586853
1624984624.834739,283,0.3857165277004242
1624984648.731868,284,0.38562220335006714
1624984672.816737,285,0.3854581117630005
1624984698.489833,286,0.38519737124443054
1624984723.9524,287,0.3849239945411682
1624984749.202813,288,0.3846544325351715
1624984774.126164,289,0.38473770022392273
1624984798.776102,290,0.3843509554862976
1624984823.539313,291,0.3842596411705017
1624984848.846857,292,0.3839976191520691
1624984874.377698,293,0.38392263650894165
1624984899.109887,294,0.3839072585105896
1624984924.388647,295,0.38341379165649414
1624984949.44628,296,0.38342154026031494
1624984974.657793,297,0.3830912113189697
1624984999.245211,298,0.38316264748573303
1624985023.807228,299,0.3827325403690338
1624985048.746897,300,0.3825024664402008
1624985074.130023,301,0.3826550245285034
1624985097.56272,302,0.3821016252040863
1624985123.063297,303,0.38176044821739197
1624985148.191016,304,0.3819633722305298
1624985172.927736,305,0.3815646767616272
1624985197.193066,306,0.3811973035335541
1624985221.78716,307,0.3816470205783844
1624985247.032745,308,0.38110288977622986
1624985271.415985,309,0.3808249533176422
1624985296.130867,310,0.3806377053260803
1624985320.286478,311,0.3802991509437561
1624985345.154399,312,0.3803355097770691
1624985370.296624,313,0.3803228437900543
1624985395.926464,314,0.37988659739494324
1624985420.836105,315,0.37975242733955383
1624985444.997793,316,0.3792732357978821
1624985469.65355,317,0.37939584255218506
1624985495.023303,318,0.37935495376586914
1624985521.058452,319,0.37916505336761475
1624985546.356766,320,0.3790298104286194
1624985571.456336,321,0.3789893686771393
1624985595.781885,322,0.3783404231071472
1624985621.390359,323,0.3784683644771576
1624985646.907694,324,0.37807419896125793
1624985671.513722,325,0.377936989068985
1624985697.205278,326,0.3780040740966797
1624985721.326354,327,0.37767717242240906
1624985746.059548,328,0.37756288051605225
1624985770.747598,329,0.37744155526161194
1624985795.758112,330,0.3770648241043091
1624985820.451662,331,0.3769051134586334
1624985845.881842,332,0.3768325448036194
1624985870.833753,333,0.37648677825927734
1624985895.327023,334,0.37620753049850464
1624985920.093581,335,0.37607404589653015
1624985945.015651,336,0.37596532702445984
1624985969.714615,337,0.37620753049850464
1624985994.002764,338,0.37596195936203003
1624986018.38487,339,0.37571433186531067
1624986043.002835,340,0.37578022480010986
1624986068.039318,341,0.3752292990684509
1624986092.539134,342,0.37488070130348206
1624986117.226037,343,0.3748589754104614
1624986142.038634,344,0.37507569789886475
1624986166.740285,345,0.37484022974967957
1624986191.524711,346,0.3744789659976959
1624986216.015537,347,0.3744450509548187
1624986240.353116,348,0.37414997816085815
1624986264.783133,349,0.37414830923080444
1624986289.247763,350,0.37346622347831726
1624986313.879025,351,0.37363359332084656
1624986338.139009,352,0.37351569533348083
1624986363.501322,353,0.37332460284233093
1624986388.138727,354,0.373200386762619
1624986413.320059,355,0.37277722358703613
1624986437.986334,356,0.3725201189517975
1624986462.368059,357,0.3728245496749878
1624986486.997551,358,0.37258532643318176
1624986511.391194,359,0.3721754550933838
1624986536.749733,360,0.3722566068172455
1624986562.036435,361,0.3719194531440735
1624986586.271666,362,0.37165114283561707
1624986611.706922,363,0.37133216857910156
1624986635.667283,364,0.37137213349342346
1624986660.33405,365,0.3713228106498718
1624986685.063308,366,0.37092703580856323
1624986710.405269,367,0.3706766664981842
1624986734.884663,368,0.37043341994285583
1624986759.596635,369,0.3702700138092041
1624986784.668361,370,0.37045127153396606
1624986810.112968,371,0.37018197774887085
1624986834.830646,372,0.3697948455810547
1624986859.190586,373,0.36982110142707825
1624986884.788723,374,0.3698275089263916
1624986909.760226,375,0.3698499798774719
1624986934.516406,376,0.3692898750305176
1624986958.90115,377,0.3693501353263855
1624986984.474684,378,0.3694084584712982
1624987008.764714,379,0.36884936690330505
1624987033.507319,380,0.3690030574798584
1624987058.340758,381,0.3686312437057495
1624987083.052634,382,0.368326872587204
1624987108.143544,383,0.368351548910141
1624987132.575618,384,0.36810633540153503
1624987157.311209,385,0.3682183623313904
1624987181.224079,386,0.3678196668624878
1624987205.849631,387,0.3675215244293213
1624987230.576904,388,0.36760377883911133
1624987255.172842,389,0.36693158745765686
1624987279.287392,390,0.3667399287223816
1624987303.754459,391,0.3666209280490875
1624987328.065953,392,0.366825670003891
1624987352.320127,393,0.3663560152053833
1624987377.083418,394,0.3657788932323456
1624987401.816673,395,0.36593154072761536
1624987426.753074,396,0.3661053776741028
1624987451.891219,397,0.3658147156238556
1624987476.678183,398,0.3654695153236389
1624987501.560312,399,0.36541101336479187
1624987526.133936,400,0.3651334345340729
1624987551.220825,401,0.36512020230293274
1624987576.219738,402,0.3646745979785919
1624987601.323508,403,0.3651873469352722
1624987625.884884,404,0.36435386538505554
1624987650.476145,405,0.36436766386032104
1624987675.245509,406,0.3642812967300415
1624987699.895625,407,0.36431393027305603
1624987724.87704,408,0.36385777592658997
1624987749.8901,409,0.36382508277893066
1624987774.704866,410,0.36359694600105286
1624987799.338733,411,0.3636437952518463
1624987823.962689,412,0.3633272051811218
1624987849.307471,413,0.3627912998199463
1624987874.404198,414,0.3627692759037018
1624987900.078742,415,0.3630085587501526
1624987926.217699,416,0.36261504888534546
1624987951.707935,417,0.3625895082950592
1624987976.40977,418,0.36262866854667664
1624988000.136768,419,0.36248844861984253
1624988024.85418,420,0.36218541860580444
1624988050.077311,421,0.36208203434944153
1624988074.929869,422,0.36156946420669556
1624988099.256776,423,0.36151212453842163
1624988123.532163,424,0.36174169182777405
1624988148.015593,425,0.36137497425079346
1624988172.580592,426,0.36175069212913513
1624988197.998436,427,0.3611169159412384
1624988221.87082,428,0.36095157265663147
1624988246.935682,429,0.3609204888343811
1624988272.252015,430,0.3605205714702606
1624988297.531932,431,0.36045199632644653
1624988322.648627,432,0.36028045415878296
1624988347.908514,433,0.36004266142845154
1624988373.144578,434,0.35997751355171204
1624988397.881166,435,0.3596445918083191
1624988422.615054,436,0.3594769835472107
1624988447.705784,437,0.3596845865249634
1624988472.763379,438,0.3596784174442291
1624988497.203467,439,0.3594563603401184
1624988522.234149,440,0.3592180609703064
1624988547.147647,441,0.35909053683280945
1624988572.244856,442,0.3590026795864105
1624988596.395074,443,0.3589424192905426
1624988620.921636,444,0.3585376441478729
1624988645.479437,445,0.3584492802619934
1624988670.86027,446,0.3581596314907074
1624988695.653136,447,0.3579205870628357
1624988720.491075,448,0.3579867482185364
1624988744.928582,449,0.35789889097213745
1624988769.897179,450,0.3580121099948883
1624988794.450996,451,0.3573228418827057
1624988818.866996,452,0.3572630286216736
1624988844.521014,453,0.3575727939605713
1624988870.001922,454,0.3571876585483551
1624988894.451154,455,0.3568677008152008
1624988919.927648,456,0.3566776514053345
1624988944.633972,457,0.3568447530269623
1624988969.191926,458,0.3568367063999176
1624988993.825975,459,0.3564094305038452
1624989018.948731,460,0.3563518226146698
1624989043.944514,461,0.35640156269073486
1624989068.928545,462,0.35590341687202454
1624989094.044428,463,0.35628068447113037
1624989118.803126,464,0.3559122681617737
1624989143.362501,465,0.35598182678222656
1624989167.435653,466,0.3553052544593811
1624989191.323486,467,0.3549515902996063
1624989216.130319,468,0.35513901710510254
1624989240.843404,469,0.35526347160339355
1624989265.72535,470,0.35495850443840027
1624989290.605523,471,0.35455572605133057
1624989315.760539,472,0.354602575302124
1624989341.00686,473,0.35453134775161743
1624989365.615678,474,0.35448014736175537
1624989390.704964,475,0.3541591465473175
1624989415.986397,476,0.35420891642570496
1624989440.674077,477,0.3536778688430786
1624989466.104485,478,0.3538779318332672
1624989490.088746,479,0.3535820543766022
1624989514.352674,480,0.3533684313297272
1624989539.366787,481,0.353487491607666
